,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_current_rules,gw_trigger_proposed_rules,gw_trigger_norm_dist,Ecology Index,Recreation Index,names
0,22.75909751,38630760.66,38.63076066,0.846159309,0.559198298,0.862519138,0.153840691,141448.0541,1.125576171,1.011308514,8822814.316,99021.00739,12052651.49,0.87836931,0.393765645,0.538224748,0.146451933,0.313183334,0.472560138,worst_case_rcp45_2016-2045 (dry)
1,49.5812818,25220498.49,25.22049849,0.949157747,0.531758303,0.523120171,0.050842253,42389.1463,0.662683694,1.423934186,2340158.531,99021.00739,1721665.759,0.903760645,0.5,0.666666667,0.668860922,0.413832488,0.547264944,worst_case_rcp45_2016-2045 (dry)
2,16.3016503,43258658.07,43.25865807,0.760509824,0.550680029,1017.043599,0.239490176,221136.3946,0.789589767,0.912914202,6360491.829,99021.00739,16436591.09,0.879451082,0.366289493,0.505412354,0.076659388,0.295979619,0.496718967,worst_case_rcp45_2016-2045 (dry)
3,22.86908302,38472979.5,38.4729795,0.877009105,0.552920417,0.593914275,0.122990895,140192.8368,0.982023256,0.984976566,6696350.385,99021.00739,7864434.929,0.900268793,0.5,0.666666667,0.573592598,0.350554661,0.527955841,worst_case_rcp45_2016-2045 (dry)
4,13.81107504,48453568.44,48.45356844,0.661693045,0.577828607,2.433595024,0.338306955,292359.3824,1.347033784,0.714132688,19535155.27,99021.00739,35403683.81,0.848230019,0.380217847,0.528245721,0.145327497,0.30841114,0.38420716,worst_case_rcp45_2016-2045 (dry)
5,16.65953464,28068824.53,28.06882453,0.838459752,0.52304257,1.068269069,0.161540248,140404.2046,1.10652133,1.38020819,9406400.783,99021.00739,12142771.8,0.885120709,0.43056965,0.592010013,0.313717394,0.322738411,0.506548103,worst_case_rcp45_2016-2045 (dry)
6,13.67038784,33341474.3,33.3414743,0.762316356,0.559696457,1016.787105,0.237683644,203246.3324,0.80185065,1.064872222,7660251.569,99021.00739,15316194.08,0.861308303,0.384995941,0.531425479,0.120554197,0.302621195,0.476655438,worst_case_rcp45_2016-2045 (dry)
7,16.38906745,41850503.14,41.85050314,0.769506409,0.553391546,670.4414355,0.230493591,212796.85,0.791624968,0.982709908,7487782.927,99021.00739,14509467.62,0.875935784,0.384886002,0.526419051,0.062734108,0.304804974,0.495556149,worst_case_rcp45_2016-2045 (dry)
8,17.05702441,41328943.42,41.32894342,0.757257728,0.550309198,1017.058566,0.242742272,201915.5591,0.752442893,0.996679925,6875343.114,99021.00739,15144236.43,0.878177757,0.349282863,0.477132806,0.033060077,0.291465881,0.493550021,worst_case_rcp45_2016-2045 (dry)
9,12.69347756,51268831.43,51.26883143,0.65588555,0.581486926,1017.72365,0.34411445,336582.5163,1.420471494,0.598541572,20181471.2,99021.00739,38747043.76,0.854717561,0.363033624,0.500033827,0.086310164,0.299577608,0.391990012,worst_case_rcp45_2016-2045 (dry)
10,16.4940298,42323269.19,42.32326919,0.804392446,0.561616855,0.741006226,0.195607554,213831.2555,1.16042804,0.753525496,11047607.83,99021.00739,16317294.43,0.87270714,0.5,0.666666667,0.636062461,0.362632296,0.478092175,worst_case_rcp45_2016-2045 (dry)
11,12.25502766,33005556.72,33.00555672,0.764085855,0.545858769,1.094565365,0.235914145,224435.4836,0.993564367,1.071044484,9261505.666,99021.00739,18996405.32,0.865088932,0.481006021,0.666328395,0.496759153,0.329037834,0.476616051,worst_case_rcp45_2016-2045 (dry)
12,16.95238139,41121171.69,41.12117169,0.763695626,0.550872231,877.718974,0.236304374,202140.586,0.770992994,1.000619202,7014788.663,99021.00739,14949252.83,0.879456174,0.393266694,0.539611664,0.070954492,0.304816414,0.494052664,worst_case_rcp45_2016-2045 (dry)
13,15.23880342,38176442.94,38.17644294,0.781977226,0.545650919,884.1391067,0.218022774,208767.7199,1.02673037,1.043819927,8875323.753,99021.00739,18111286.23,0.887067461,0.359346458,0.493369867,0.119589588,0.293992744,0.494752989,worst_case_rcp45_2016-2045 (dry)
14,15.48666293,47725162.22,47.72516222,0.679667524,0.574506854,2.800487012,0.320332476,256807.8656,1.371690202,0.720033198,17732439.48,99021.00739,35239645.93,0.835175516,0.394078547,0.543569447,0.09862904,0.305836537,0.3626654,worst_case_rcp45_2016-2045 (dry)
15,13.9635682,47087801.89,47.08780189,0.692828075,0.566769571,1.471322971,0.307171925,281015.8146,1.454852716,0.736987389,21634724.18,99021.00739,32240688.82,0.858462769,0.470198227,0.650328124,0.426206094,0.341620362,0.428819139,worst_case_rcp45_2016-2045 (dry)
16,,19843187.3,19.8431873,1,0.509747867,0,0,0,0,1.790900932,0,99021.00739,0,0.931095916,0.5,0.666666667,0.81307597,0.471530513,0.637932236,worst_case_rcp45_2016-2045 (dry)
17,14.45743593,49551375.89,49.55137589,0.63073683,0.584247345,2.888322643,0.36926317,285616.4361,1.127912911,0.722949212,16344291.45,99021.00739,33867027.08,0.855097827,0.391093295,0.543806238,0.149110859,0.30343232,0.411950986,worst_case_rcp45_2016-2045 (dry)
18,25.21283743,37132195.76,37.13219576,0.898741352,0.534013157,0.372562789,0.101258648,122729.1318,0.620257004,1.035530989,2714020.208,99021.00739,4857687.909,0.903252928,0.489995602,0.666666667,0.488408725,0.355436465,0.526644221,worst_case_rcp45_2016-2045 (dry)
19,13.56327047,33299137.75,33.29913775,0.775963005,0.552586424,1.042175033,0.224036995,204591.3743,0.974642741,1.068702372,10983853.97,99021.00739,15340350.51,0.862795506,0.434493607,0.597523848,0.353880532,0.327501915,0.471462129,worst_case_rcp45_2016-2045 (dry)
20,13.47955212,39153321.99,39.15332199,0.710574055,0.581260581,1018.001938,0.289425945,242053.8015,1.129840381,0.844734827,14885059.32,99021.00739,24537481.96,0.840475343,0.374382653,0.520702253,0.106867373,0.302739499,0.392634126,worst_case_rcp45_2016-2045 (dry)
21,21.58291681,32237215.6,32.2372156,0.900730454,0.530078068,0.510910698,0.099269546,124470.416,0.861995407,1.118280949,3263318.098,99021.00739,7052675.167,0.902964241,0.42623131,0.598538665,0.376582833,0.31889835,0.539020159,worst_case_rcp45_2016-2045 (dry)
22,17.54287707,37347837.54,37.34783754,0.847574262,0.543220593,0.607625065,0.152425738,177412.1647,1.288856041,0.901972829,10474097.03,99021.00739,13209779.17,0.885084281,0.5,0.666666667,0.64864363,0.365422629,0.491890524,worst_case_rcp45_2016-2045 (dry)
23,20.78290569,30485344.52,30.48534452,0.8544654,0.552652389,0.816724184,0.1455346,122237.2566,0.942861806,1.059581085,6125528.738,99021.00739,10417093.98,0.871347186,0.5,0.666666667,0.641709716,0.352243627,0.480195869,worst_case_rcp45_2016-2045 (dry)
24,15.66258397,44396155.11,44.39615511,0.75601496,0.550708268,1016.849821,0.24398504,236211.3173,0.911360497,0.906740867,10333042.33,99021.00739,16473664.34,0.879734199,0.383253839,0.525065963,0.058549873,0.306434211,0.495326169,worst_case_rcp45_2016-2045 (dry)
25,15.96516523,38332778.72,38.33277872,0.780515934,0.544153221,1016.879249,0.219484066,200085.51,0.901873879,1.033967855,7658341.671,99021.00739,16205418.13,0.878098112,0.359312631,0.491171098,-0.068700893,0.296638428,0.491622993,worst_case_rcp45_2016-2045 (dry)
26,12.86225527,54086301.11,54.08630111,0.651597938,0.588858958,849.3413408,0.348402062,350420.0207,1.343290126,0.574604852,20574723.17,99021.00739,35846253.91,0.834608025,0.368606657,0.505277045,0.048260057,0.298568482,0.374795831,worst_case_rcp45_2016-2045 (dry)
27,17.43166617,41433382.23,41.43338223,0.747378803,0.548041625,1017.279318,0.252621197,198075.2625,0.675742331,1.009300025,5634716.646,99021.00739,14945075.26,0.879315039,0.369190177,0.509776064,0.104842107,0.297133638,0.495268206,worst_case_rcp45_2016-2045 (dry)
28,18.69609292,25035156.3,25.0351563,0.870052615,0.515461707,0.75520163,0.129947385,111588.1823,0.432875153,1.563438842,1325647.4,99021.00739,5455766.73,0.893940333,0.473031256,0.653744672,0.425900522,0.327588801,0.486962157,worst_case_rcp45_2016-2045 (dry)
29,11.25791996,45002589.23,45.00258923,0.704892947,0.555041666,1.928341044,0.295107053,333117.9989,1.767859606,0.707640554,22785220.61,99021.00739,40109968.25,0.849919507,0.379186117,0.526013125,0.160548409,0.306659772,0.39847609,worst_case_rcp45_2016-2045 (dry)
30,13.52673764,37304805.22,37.30480522,0.789213475,0.534779783,1016.72458,0.210786525,229821.399,1.094908929,1.001487567,9351696.947,99021.00739,18471748.34,0.873907899,0.34889385,0.477301942,0.051075511,0.294967078,0.495534476,worst_case_rcp45_2016-2045 (dry)
31,16.10820224,41820430.14,41.82043014,0.806061027,0.558452794,0.702625593,0.193938973,216351.6322,1.227749214,0.8124968,11575452.59,99021.00739,17130027.92,0.874080767,0.478249104,0.665956295,0.4482451,0.337962939,0.470163717,worst_case_rcp45_2016-2045 (dry)
32,15.31930671,37238911.34,37.23891134,0.793056191,0.545748762,1.07938624,0.206943809,202570.6953,0.978803731,1.042679501,8573220.822,99021.00739,15846355.12,0.880528389,0.469022732,0.650395778,0.4260523,0.331092349,0.500007453,worst_case_rcp45_2016-2045 (dry)
33,13.09110114,32788057.23,32.78805723,0.76037294,0.554548419,1.142070308,0.23962706,208717.2097,0.871633622,1.087536863,9242057.291,99021.00739,15938184.54,0.861602281,0.5,0.666666667,0.569089023,0.359808244,0.469391325,worst_case_rcp45_2016-2045 (dry)
34,18.11659829,42900809.97,42.90080997,0.755312842,0.577071517,1.322448114,0.244687158,197336.5772,0.984266419,0.794725829,9348960.911,99021.00739,19685509.5,0.873874901,0.474029159,0.663554563,0.450625618,0.320864566,0.478199555,worst_case_rcp45_2016-2045 (dry)
35,18.87403805,33712985.04,33.71298504,0.869534907,0.526106316,0.989221314,0.130465093,148850.7871,1.369214689,1.085601109,7498661.421,99021.00739,14036887.25,0.879731865,0.438485218,0.605236452,0.356951897,0.320969511,0.499898981,worst_case_rcp45_2016-2045 (dry)
36,12.03458851,46664044.12,46.66404412,0.688597847,0.567660258,1.436792628,0.311402153,323124.4958,1.627245315,0.6690515,22783953.36,99021.00739,38305284.12,0.855670499,0.439001082,0.603951018,0.377118874,0.332241395,0.427909935,worst_case_rcp45_2016-2045 (dry)
37,16.29849443,45267658.03,45.26765803,0.737075428,0.549140239,1017.124132,0.262924572,231451.1228,0.752463385,0.904354659,7243668.212,99021.00739,16607332.79,0.877622456,0.337510994,0.46434612,-0.047411705,0.292163154,0.494671975,worst_case_rcp45_2016-2045 (dry)
38,17.56868391,25233007.9,25.2330079,0.881218073,0.514665951,0.604888971,0.118781927,119687.4318,0.494958311,1.53395698,1636542.948,99021.00739,5451217.816,0.893849274,0.5,0.666666667,0.563797417,0.350519507,0.500903609,worst_case_rcp45_2016-2045 (dry)
39,14.82392436,50594250.04,50.59425004,0.640944254,0.588886931,2.795632162,0.359055746,284417.7696,1.161003906,0.669527704,15987514.05,99021.00739,34268220.53,0.837010966,0.390907246,0.540457344,0.135286549,0.305841266,0.371139342,worst_case_rcp45_2016-2045 (dry)
40,15.80335638,44102933.8,44.1029338,0.741206757,0.547643007,1017.078165,0.258793243,232561.0076,0.803951462,0.918670506,7133109.743,99021.00739,17949506.09,0.880053013,0.340453961,0.466849334,-0.092523731,0.283239419,0.485057846,worst_case_rcp45_2016-2045 (dry)
41,16.21357146,41334857.31,41.33485731,0.763225834,0.548364664,1.157832977,0.236774166,212449.8881,0.901252601,0.965719224,8955691.15,99021.00739,16770228.64,0.87991908,0.427432176,0.586530005,0.32276211,0.317294985,0.497042191,worst_case_rcp45_2016-2045 (dry)
42,,19629932.64,19.62993264,1,0.509747867,0,0,0,0,1.81035683,0,99021.00739,0,0.931095916,0.5,0.666666667,0.81307597,0.471530513,0.637932236,worst_case_rcp45_2016-2045 (dry)
43,16.64804934,43200329.93,43.20032993,0.758486894,0.553566195,991.7904597,0.241513106,216243.2019,0.765406156,0.963793782,7840980.504,99021.00739,14444536.69,0.880125983,0.388632366,0.532203504,0.090042719,0.30672316,0.49095859,worst_case_rcp45_2016-2045 (dry)
44,13.84617363,48883470.44,48.88347044,0.653813907,0.586556313,1.874209756,0.346186093,294205.6517,1.227209147,0.679507598,16003772.76,99021.00739,35213714.15,0.857123526,0.420590623,0.5841621,0.374896858,0.31793505,0.412802152,worst_case_rcp45_2016-2045 (dry)
45,15.18425196,45015947.74,45.01594774,0.73998203,0.563083751,1.555821449,0.26001797,247053.9206,1.170340923,0.838691324,14332914.32,99021.00739,22353546.57,0.861807643,0.408514309,0.571882823,0.155706474,0.308932846,0.453070408,worst_case_rcp45_2016-2045 (dry)
46,12.5331424,31783881.62,31.78388162,0.780169438,0.548409047,1017.24873,0.219830562,211332.2196,1.392559193,1.128729404,14829163.55,99021.00739,22076396.31,0.853028636,0.380589947,0.522055341,0.050187076,0.30333371,0.452897297,worst_case_rcp45_2016-2045 (dry)
47,64.36486361,19454751.29,19.45475129,0.975347923,0.505299123,0.244728602,0.024652077,25188.11014,0.533877482,1.831812613,670171.7856,99021.00739,916492.9689,0.924518774,0.5,0.666666667,0.657544254,0.434847239,0.603901098,worst_case_rcp45_2016-2045 (dry)
48,21.41782786,40230878.82,40.23087882,0.805971731,0.535608647,1.387104683,0.194028269,156531.8974,0.986720031,1.012928445,7305393.761,99021.00739,15775308.48,0.879508686,0.40113152,0.553446993,0.160686627,0.312332655,0.503083094,worst_case_rcp45_2016-2045 (dry)
49,16.13823319,43483753.52,43.48375352,0.754018092,0.550669615,1017.115672,0.245981908,224537.9704,0.743763826,0.923890587,6323544.444,99021.00739,15732533.22,0.876939696,0.343591435,0.468878966,-0.048614123,0.292978731,0.493941974,worst_case_rcp45_2016-2045 (dry)
50,13.99030074,52936711.47,52.93671147,0.623111406,0.585926442,1018.352699,0.376888594,315317.9267,1.071706042,0.599115221,13895096.89,99021.00739,34799271.5,0.846672363,0.352115892,0.480887626,-0.013629283,0.29796312,0.405615356,worst_case_rcp45_2016-2045 (dry)
51,15.52305041,26029250.08,26.02925008,0.823926667,0.545733177,1.205709007,0.176073333,139734.4024,0.965576465,1.465372884,8479663.401,99021.00739,12016393.59,0.856737566,0.461732968,0.645998241,0.439374859,0.326900183,0.482353292,worst_case_rcp45_2016-2045 (dry)
52,23.04521982,34223106.5,34.2231065,0.912563445,0.523647109,0.28877595,0.087436555,123753.4536,0.788055023,1.083138741,3157649.882,99021.00739,5149262.749,0.905759501,0.5,0.666666667,0.650506681,0.378421638,0.533901943,worst_case_rcp45_2016-2045 (dry)
53,,19472313.06,19.47231306,1,0.509747867,0,0,0,0,1.82501085,0,99021.00739,0,0.931095916,0.5,0.666666667,0.81307597,0.471530513,0.637932236,worst_case_rcp45_2016-2045 (dry)
54,16.55352058,36092881.51,36.09288151,0.791071338,0.532215647,1.086349291,0.208928662,181697.9121,0.983315931,1.075650528,11705856.3,99021.00739,13061586.19,0.882246204,0.454578513,0.628712536,0.378252092,0.33544905,0.503423763,worst_case_rcp45_2016-2045 (dry)
55,14.64029661,41977230.49,41.97723049,0.732812381,0.55904739,1.50582815,0.267187619,238936.5895,1.560485919,0.955881217,22584763.8,99021.00739,27680301.17,0.855368139,0.455779379,0.631689331,0.401326352,0.334432914,0.406370798,worst_case_rcp45_2016-2045 (dry)
56,2584.722039,19224489.43,19.22448943,0.999191522,0.514733,0.055549795,0.000808478,619.8116323,0.062544219,1.847089268,1801.240716,99021.00739,4294.766866,0.930388003,0.5,0.666666667,0.810584342,0.46961282,0.634821816,worst_case_rcp45_2016-2045 (dry)
57,20.05613066,40106237.27,40.10623727,0.799827705,0.535107132,1017.081129,0.200172295,166641.6367,1.054340057,1.009741624,7830638.248,99021.00739,17612737.87,0.883543849,0.331388269,0.453250795,-0.068109488,0.286482878,0.497295136,worst_case_rcp45_2016-2045 (dry)
58,17.86578907,25309680.65,25.30968065,0.873193355,0.516186389,0.670571313,0.126806645,118054.6824,0.469508956,1.548866423,1867845.771,99021.00739,5309699.767,0.89383746,0.429487179,0.589337663,0.13457479,0.328799885,0.481868234,worst_case_rcp45_2016-2045 (dry)
59,28.71557419,25629479.07,25.62947907,0.906841516,0.533918907,1.151276586,0.093158484,74377.40608,1.489685697,1.3949606,6254725.312,99021.00739,10475705.58,0.899469432,0.495923821,0.666666667,0.527833507,0.374614971,0.489359999,worst_case_rcp45_2016-2045 (dry)
60,14.13131317,50014621.73,50.01462173,0.644805757,0.588831832,1.890633312,0.355194243,294939.6913,1.227581842,0.694274065,18268536.25,99021.00739,34297646.2,0.82470649,0.399719234,0.55348082,0.154354062,0.31259283,0.374410452,worst_case_rcp45_2016-2045 (dry)
61,17.18165993,40885218.28,40.88521828,0.76538706,0.550638632,1.317262815,0.23461294,198298.7405,0.757176704,0.999521937,6508274.715,99021.00739,14907770.2,0.875879338,0.439982072,0.604018673,0.338515831,0.325138675,0.496189309,worst_case_rcp45_2016-2045 (dry)
62,17.95675486,26311229.65,26.31122965,0.869798636,0.533261713,0.785148841,0.130201364,122104.6057,0.637187486,1.451938999,3559891.253,99021.00739,6441785.992,0.888629896,0.5,0.666666667,0.583436639,0.354343696,0.494371467,worst_case_rcp45_2016-2045 (dry)
63,26.78854503,36082604.61,36.08260461,0.900847269,0.530579772,0.360602542,0.099152731,112245.1299,0.664501422,1.080041605,2530250.9,99021.00739,5412860.574,0.905394653,0.5,0.666666667,0.686223848,0.370052578,0.550410004,worst_case_rcp45_2016-2045 (dry)
64,17.35101787,43512734.03,43.51273403,0.730022456,0.544792518,1017.356182,0.269977544,208982.6196,0.657933223,0.967737143,5746672.962,99021.00739,15667412.05,0.877289938,0.342432853,0.468676003,0.025255758,0.294557562,0.49648434,worst_case_rcp45_2016-2045 (dry)
65,16.41354691,43639793.87,43.63979387,0.746254403,0.547325844,748.4891955,0.253745597,221563.9014,0.732645727,0.927208536,5800178.202,99021.00739,16611924.28,0.881815038,0.347422367,0.474223666,-0.038634203,0.29442086,0.492707631,worst_case_rcp45_2016-2045 (dry)
66,15.9797097,39457223.07,39.45722307,0.771852897,0.546598928,1016.936577,0.228147103,205767.3127,0.862823874,0.997229092,7100058.263,99021.00739,16631550.3,0.880635288,0.369892091,0.511332116,0.079703154,0.29718064,0.495607668,worst_case_rcp45_2016-2045 (dry)
67,11.56482803,47557678.18,47.55767818,0.685142922,0.571776866,1.406887783,0.314857078,342689.043,1.617186146,0.622980518,21617876.45,99021.00739,39767304.03,0.848151119,0.449572086,0.623875245,0.414209256,0.333253965,0.382451769,worst_case_rcp45_2016-2045 (dry)
68,17.42904773,41660691.78,41.66069178,0.749922656,0.547034067,1.59320661,0.250077344,199191.8531,0.689344058,1.012291896,5804147.616,99021.00739,14978479.61,0.883367868,0.413123266,0.567113186,0.131329098,0.31631492,0.494223011,worst_case_rcp45_2016-2045 (dry)
69,19.19590702,26289848.37,26.28984837,0.909163185,0.531748333,0.397558036,0.090836815,114129.5744,0.900085101,1.251473085,3937201.069,99021.00739,5919589.613,0.895132889,0.5,0.666666667,0.634158982,0.370354956,0.53387782,worst_case_rcp45_2016-2045 (dry)
70,18.90606789,24811844.45,24.81184445,0.874090302,0.516035279,0.650088635,0.125909698,109364.5551,0.449848867,1.572996021,1697718.728,99021.00739,5130632.893,0.893875184,0.484997632,0.666666667,0.420004452,0.341542647,0.499883238,worst_case_rcp45_2016-2045 (dry)
71,13.34700374,52475665.13,52.47566513,0.637425681,0.587442872,1.808436325,0.362574319,327636.9873,1.245947722,0.585106943,17698815.81,99021.00739,36762348.81,0.841504654,0.434612002,0.602868547,0.414191648,0.325907709,0.394071421,worst_case_rcp45_2016-2045 (dry)
72,14.46568952,42899152.61,42.89915261,0.742346293,0.565375333,1.532567617,0.257653707,247131.6268,1.41204919,0.890671052,17968514.98,99021.00739,25892258.4,0.866276001,0.416159259,0.584128273,0.386337196,0.315529162,0.472603116,worst_case_rcp45_2016-2045 (dry)
73,15.96788477,41065740.14,41.06574014,0.771067872,0.549126371,1.10765302,0.228932128,214314.2352,0.899850477,0.97269361,9031333.197,99021.00739,15803838.18,0.879704697,0.476430891,0.65546986,0.427807218,0.333260024,0.49321099,worst_case_rcp45_2016-2045 (dry)
74,14.51791817,47073832.79,47.07383279,0.657626956,0.577689947,1.893861157,0.342373044,270205.3664,1.258764755,0.739967127,15488158.75,99021.00739,36467661.1,0.847239057,0.409884311,0.574521345,0.371447291,0.300957929,0.356523084,worst_case_rcp45_2016-2045 (dry)
75,16.88953783,40502985.48,40.50298548,0.766696147,0.551781937,1.272455803,0.233303853,199842.5785,0.764168391,1.015575712,6872847.385,99021.00739,14620350.84,0.877347824,0.477124349,0.666666667,0.457013562,0.329597979,0.498531807,worst_case_rcp45_2016-2045 (dry)
76,12.68689732,34341595.94,34.34159594,0.763655507,0.559265329,1.104366367,0.236344493,225571.2795,0.890546592,1.014855163,9520599.444,99021.00739,15853591.11,0.854277613,0.454663081,0.632535011,0.433134404,0.33176232,0.474293198,worst_case_rcp45_2016-2045 (dry)
77,15.12659334,41764813.06,41.76481306,0.713295978,0.571532734,1.791906804,0.286704022,230084.9246,1.431652725,0.93313434,19561540.51,99021.00739,29922087.44,0.849531964,0.483483864,0.666666667,0.485674175,0.331156423,0.393732956,worst_case_rcp45_2016-2045 (dry)
78,16.10735545,42290858.52,42.29085852,0.763145248,0.547758351,1017.077913,0.236854752,218796.8237,0.807680899,0.919493512,6289442.683,99021.00739,16773354.41,0.878515113,0.360919424,0.494317029,-0.033675295,0.296719334,0.495857285,worst_case_rcp45_2016-2045 (dry)
79,16.63149285,42607235.89,42.60723589,0.754896682,0.552427505,1001.569484,0.245103318,213486.728,0.787961009,0.963794879,7614237.985,99021.00739,15669032.37,0.877737025,0.357705839,0.489107638,-0.036589114,0.297604812,0.494124054,worst_case_rcp45_2016-2045 (dry)
80,15.05531782,29161701.02,29.16170102,0.827394532,0.545861017,1.000006461,0.172605468,161414.1781,1.186000651,1.153925885,10674060.3,99021.00739,14005052.42,0.853243423,0.403490968,0.556592923,0.159845562,0.311487302,0.468483122,worst_case_rcp45_2016-2045 (dry)
81,24.66375483,37815587.9,37.8155879,0.872556554,0.554169927,0.734681529,0.127443446,127770.4475,0.977688229,1.022991396,6939007.736,99021.00739,8082307.399,0.883678606,0.410459374,0.567282322,0.382216379,0.319138924,0.499177124,worst_case_rcp45_2016-2045 (dry)
82,15.85753518,44247223.89,44.24722389,0.794466478,0.566819886,0.991740562,0.205533522,232524.703,1.137541827,0.711018743,9692287.529,99021.00739,18494144.43,0.87686314,0.416861173,0.576009742,0.358974726,0.320136954,0.466291558,worst_case_rcp45_2016-2045 (dry)
83,89.01597954,21523328.09,21.52332809,0.97729098,0.512473093,0.211699471,0.02270902,20149.31121,0.290791521,1.694284859,415391.9104,99021.00739,380712.8057,0.92506285,0.5,0.666666667,0.706673146,0.457628115,0.603440247,worst_case_rcp45_2016-2045 (dry)
84,26.48732353,35533112.43,35.53311243,0.891655437,0.529538761,0.451202649,0.108344563,111792.8242,0.709770486,1.128792153,3136574.877,99021.00739,6134180.522,0.900229186,0.5,0.666666667,0.530568158,0.366778764,0.510226737,worst_case_rcp45_2016-2045 (dry)
85,15.92345,46039805.99,46.03980599,0.723537994,0.573422415,1.646742117,0.276462006,240943.4199,0.935539932,0.844546341,11389768.68,99021.00739,19791074.05,0.870785534,0.425774643,0.588187538,0.380779517,0.319451457,0.47445574,worst_case_rcp45_2016-2045 (dry)
86,12.49764962,48488362.75,48.48836275,0.684159997,0.570313646,1.596631575,0.315840003,323316.5449,1.547549227,0.660887801,20091074.15,99021.00739,38834208.07,0.849388285,0.400336581,0.557472431,0.371346391,0.30968572,0.400540182,worst_case_rcp45_2016-2045 (dry)
87,16.79242651,41477306.06,41.47730606,0.754082806,0.549815201,1017.115466,0.245917194,205833.3958,0.749680126,0.980438152,6550116.652,99021.00739,15675558.22,0.876377503,0.363101279,0.500980989,0.116570882,0.302381072,0.499263914,worst_case_rcp45_2016-2045 (dry)
88,13.96103979,49548262.58,49.54826258,0.647659702,0.584655843,1017.805459,0.352340298,295753.1778,1.267230038,0.655386275,17631123.49,99021.00739,36196826.39,0.838676809,0.372141601,0.51660916,0.107683202,0.300285219,0.368648692,worst_case_rcp45_2016-2045 (dry)
89,14.35886434,32729917.64,32.72991764,0.756136903,0.56010427,1.239390376,0.243863097,189951.8703,0.768683347,1.091436231,7862466.662,99021.00739,14736241.87,0.863420727,0.442612137,0.611629795,0.392644442,0.322837415,0.470192721,worst_case_rcp45_2016-2045 (dry)
90,12.73784938,33067512,33.067512,0.761549002,0.55138087,1.349438144,0.238450998,216333.6933,1.14865161,1.071409533,14349940.93,99021.00739,18670094.36,0.867740426,0.392184223,0.54086327,0.120554288,0.303762499,0.47917133,worst_case_rcp45_2016-2045 (dry)
91,14.21396532,49355409.02,49.35540902,0.643740262,0.582832995,1.913109798,0.356259738,289359.8415,1.20011788,0.727630378,17482166.06,99021.00739,34062142.03,0.852526218,0.42559705,0.589303836,0.32495261,0.325197,0.401628978,worst_case_rcp45_2016-2045 (dry)
92,21.20798367,37837003.04,37.83700304,0.804775941,0.539777942,1.798613193,0.195224059,148674.3688,0.887718207,1.085630285,6498304.478,99021.00739,14394586.13,0.881817002,0.371507341,0.514038292,0.132242814,0.298708729,0.500311634,worst_case_rcp45_2016-2045 (dry)
93,15.61667434,26932314.44,26.93231444,0.839794803,0.531947475,1.174570669,0.160205197,143715.588,1.212170393,1.264708934,7805332.688,99021.00739,15606226.35,0.862903094,0.456794195,0.64261552,0.474666183,0.32372506,0.483399322,worst_case_rcp45_2016-2045 (dry)
94,13.62965043,52900707.56,52.90070756,0.612683947,0.578958955,2.255814212,0.387316053,323441.3324,1.081506094,0.594243367,12470364.6,99021.00739,38028839.41,0.821334621,0.406467763,0.561599351,0.376113448,0.311971194,0.34822149,worst_case_rcp45_2016-2045 (dry)
95,16.72631528,48154206.5,48.1542065,0.754322906,0.571784872,1.153992971,0.245677094,239912.406,0.925152831,0.688327221,8343389.821,99021.00739,19057723.73,0.863236014,0.443237941,0.616670049,0.434388829,0.318908378,0.45592563,worst_case_rcp45_2016-2045 (dry)
96,16.74595173,41672960.57,41.67296057,0.800049934,0.565645116,0.802948722,0.199950066,207378.2829,1.080686493,0.775792926,9922817.627,99021.00739,16127398.98,0.869185573,0.5,0.666666667,0.60269453,0.351547851,0.465940532,worst_case_rcp45_2016-2045 (dry)
97,13.27004888,34398963.68,34.39896368,0.76013868,0.555211913,1.123207121,0.23986132,216018.8204,0.880497995,1.02212255,8390001.278,99021.00739,17071186.15,0.861746807,0.45001184,0.62478858,0.429254108,0.321640165,0.473080927,worst_case_rcp45_2016-2045 (dry)
98,18.78316206,46465896.64,46.46589664,0.764762241,0.573875881,1.733677667,0.235237759,206150.4895,0.859441987,0.752285462,8053734.545,99021.00739,16319527.88,0.88045286,0.3973767,0.547696367,0.123248383,0.314211671,0.481197494,worst_case_rcp45_2016-2045 (dry)
99,14.88265809,38352731.01,38.35273101,0.795456007,0.538710858,1.022959171,0.204543993,214750.6781,1.051182973,1.003473735,7784933.725,99021.00739,18136266.83,0.879722972,0.475475272,0.661558758,0.437468166,0.328753292,0.48665976,worst_case_rcp45_2016-2045 (dry)
100,,19965522.31,19.96552231,1,0.509747867,0,0,0,0,1.779927521,0,99021.00739,0,0.931095916,0.5,0.666666667,0.81307597,0.471530513,0.637932236,worst_case_rcp45_2016-2045 (dry)
